StartNumber,Rank,Name,AgeClass,Time,Gender,Country,AgeCategory,TimeTotalSeconds,TimeTotalHours
13528,5823,"Holtebekk, Kjell",50,0 days 04:12:59,men,NOR,1971-1975,15179.0,4.22
1542,5824,"Pielke, Thomas",60,0 days 04:12:59,men,GER,1961-1965,15179.0,4.22
8338,5825,"Luck, Torsten",45,0 days 04:13:00,men,GER,1976-1980,15180.0,4.22
13699,5826,"Onderka, Martin",50,0 days 04:13:01,men,GER,1971-1975,15181.0,4.22
14137,5827,"Schlierf, Kilian",24,0 days 04:13:01,men,GER,1996-2007,15181.0,4.22
8690,5828,"Schuricht, Volker",55,0 days 04:13:01,men,GER,1966-1970,15181.0,4.22
11861,5829,"Lach, Marcel",30,0 days 04:13:02,men,GER,1991-1995,15182.0,4.22
12370,5830,"Fricke, Jonas",24,0 days 04:13:05,men,GER,1996-2007,15185.0,4.22
6340,5831,"Kirn, Tom",55,0 days 04:13:06,men,GER,1966-1970,15186.0,4.22
13029,5832,"Fischer, Marcel",45,0 days 04:13:07,men,GER,1976-1980,15187.0,4.22
6204,5833,"Dr. Dyre Jespersen, Johan",24,0 days 04:13:07,men,DEN,1996-2007,15187.0,4.22
13496,5834,"Gregori, Markus",30,0 days 04:13:08,men,GER,1991-1995,15188.0,4.22
10008,5835,"Erckner, Benjamin",35,0 days 04:13:09,men,GER,1986-1990,15189.0,4.22
9538,5836,"Lück, Kevin",40,0 days 04:13:09,men,GER,1981-1985,15189.0,4.22
10208,5837,"Josephs, Julian",35,0 days 04:13:09,men,GER,1986-1990,15189.0,4.22
13516,5838,"Kindl, Niels",40,0 days 04:13:09,men,GER,1981-1985,15189.0,4.22
7107,5839,"Gude, André",24,0 days 04:13:09,men,GER,1996-2007,15189.0,4.22
6812,5840,"Hansen, Marc",50,0 days 04:13:10,men,GER,1971-1975,15190.0,4.22
13881,5841,"Beckendorf, Daniel",40,0 days 04:13:10,men,GER,1981-1985,15190.0,4.22
13726,5842,"Herwig, Eckhard",60,0 days 04:13:11,men,GER,1961-1965,15191.0,4.22
9827,5843,"Tippke, Kai",45,0 days 04:13:11,men,GER,1976-1980,15191.0,4.22
5442,5844,"Theiss, Maximilian",40,0 days 04:13:12,men,GER,1981-1985,15192.0,4.22
10212,5845,"Kohler, Sascha",30,0 days 04:13:12,men,GER,1991-1995,15192.0,4.22
9887,5846,"Dr. Damsgaard, Christian",35,0 days 04:13:12,men,DEN,1986-1990,15192.0,4.22
11926,5847,"Stoletzki, Till",50,0 days 04:13:15,men,GER,1971-1975,15195.0,4.22
14450,5848,"Schultz, Kian",24,0 days 04:13:15,men,GER,1996-2007,15195.0,4.22
10501,5849,"Zalewski, Paul",35,0 days 04:13:15,men,GER,1986-1990,15195.0,4.22
11018,5850,"Mohamed Hegazy, Mohamed Hatem",60,0 days 04:13:16,men,GER,1961-1965,15196.0,4.22
15575,5851,"Lorenzen, Maximilian",30,0 days 04:13:17,men,GER,1991-1995,15197.0,4.22
13057,5852,"Prof. Dr. Munzig, Jonathan",24,0 days 04:13:17,men,GER,1996-2007,15197.0,4.22
10118,5853,"Pedersen, Mike",30,0 days 04:13:17,men,DEN,1991-1995,15197.0,4.22
7160,5854,"Pascotto, Nicolo",30,0 days 04:13:17,men,ITA,1991-1995,15197.0,4.22
11833,5855,"Rath, Tim",35,0 days 04:13:18,men,GER,1986-1990,15198.0,4.22
11370,5856,"Bartsch, Tobias",24,0 days 04:13:20,men,GER,1996-2007,15200.0,4.22
8042,5857,"Bukoczki, Laszlo",45,0 days 04:13:21,men,HUN,1976-1980,15201.0,4.22
10720,5858,"Cilliers, Tc",45,0 days 04:13:21,men,RSA,1976-1980,15201.0,4.22
6836,5859,"Sica, Alfonso",30,0 days 04:13:21,men,ITA,1991-1995,15201.0,4.22
10717,5860,"Baumert, Jan",24,0 days 04:13:21,men,GER,1996-2007,15201.0,4.22
9440,5861,"Schmidt, Frank",40,0 days 04:13:21,men,GER,1981-1985,15201.0,4.22
14223,5862,"Queckbörner, Kevin Luca",24,0 days 04:13:23,men,GER,1996-2007,15203.0,4.22
13184,5863,"Kunert, Christopher",35,0 days 04:13:24,men,GER,1986-1990,15204.0,4.22
10894,5864,"Jacobs, Dennis",40,0 days 04:13:24,men,GER,1981-1985,15204.0,4.22
10353,5865,"Porsch, Stefan",50,0 days 04:13:25,men,GER,1971-1975,15205.0,4.22
15081,5866,"Rosenthal, Simon",24,0 days 04:13:26,men,GER,1996-2007,15206.0,4.22
15370,5867,"Metz, Bjarne",24,0 days 04:13:26,men,GER,1996-2007,15206.0,4.22
5489,5868,"Endisch, Christian",35,0 days 04:13:26,men,GER,1986-1990,15206.0,4.22
13895,5869,"Leithner, Christoph",50,0 days 04:13:27,men,GER,1971-1975,15207.0,4.22
8723,5870,"Beyer, Stefan",55,0 days 04:13:27,men,GER,1966-1970,15207.0,4.22
15445,5871,"Eggers, Daniel",30,0 days 04:13:28,men,GER,1991-1995,15208.0,4.22
9107,5872,"Egden, Kevin",30,0 days 04:13:29,men,GER,1991-1995,15209.0,4.22
4523,5873,"Rooseboom, Markus",60,0 days 04:13:29,men,GER,1961-1965,15209.0,4.22
8431,5874,"Cucic, Dejan",24,0 days 04:13:29,men,GER,1996-2007,15209.0,4.22
13024,5875,"Dr. Van Beijeren, Johan",45,0 days 04:13:31,men,NED,1976-1980,15211.0,4.23
13363,5876,"Kotsios, Michael",60,0 days 04:13:31,men,GRE,1961-1965,15211.0,4.23
7591,5877,"Rathlev, Dirk",55,0 days 04:13:32,men,GER,1966-1970,15212.0,4.23
8365,5878,"Freiherr Von Herman, Benedikt",24,0 days 04:13:32,men,GER,1996-2007,15212.0,4.23
13489,5879,"Beyer, Till",35,0 days 04:13:32,men,GER,1986-1990,15212.0,4.23
6355,5880,"Vogler, Henning",45,0 days 04:13:34,men,GER,1976-1980,15214.0,4.23
2670,5881,"Müller, Keno",30,0 days 04:13:36,men,GER,1991-1995,15216.0,4.23
5755,5882,"Hesse, Dirk",30,0 days 04:13:36,men,GER,1991-1995,15216.0,4.23
12910,5883,"Malabag, Pierre",35,0 days 04:13:38,men,GER,1986-1990,15218.0,4.23
3369,5884,"Dr. Meuwese, Mike",45,0 days 04:13:38,men,NED,1976-1980,15218.0,4.23
12772,5885,"Haese, Sebastian",45,0 days 04:13:40,men,GER,1976-1980,15220.0,4.23
13870,5886,"Orloff, Sven",40,0 days 04:13:40,men,GER,1981-1985,15220.0,4.23
9231,5887,"Eggert, Paul",35,0 days 04:13:42,men,GER,1986-1990,15222.0,4.23
7064,5888,"Køster, Brian",45,0 days 04:13:45,men,DEN,1976-1980,15225.0,4.23
4669,5889,"Erben, Richard",35,0 days 04:13:45,men,GER,1986-1990,15225.0,4.23
4530,5890,"Witt, Sebastian",45,0 days 04:13:46,men,GER,1976-1980,15226.0,4.23
13201,5891,"Stichel, Benjamin",40,0 days 04:13:47,men,GER,1981-1985,15227.0,4.23
9577,5892,"Jürgensen, Alexander",30,0 days 04:13:47,men,GER,1991-1995,15227.0,4.23
7773,5893,"Völzer, Fynn",24,0 days 04:13:48,men,GER,1996-2007,15228.0,4.23
7345,5895,"Block, Karsten",50,0 days 04:13:49,men,GER,1971-1975,15229.0,4.23
11193,5896,"Krohne, Tim",24,0 days 04:13:52,men,GER,1996-2007,15232.0,4.23
5550,5897,"Cheng, Xi",24,0 days 04:13:53,men,CHN,1996-2007,15233.0,4.23
8135,5898,"Niwe, Jado",45,0 days 04:13:53,men,GER,1976-1980,15233.0,4.23
10875,5899,"Prof. Ksienzyk, Tim",24,0 days 04:13:55,men,GER,1996-2007,15235.0,4.23
13696,5900,"Maier, Markus",40,0 days 04:13:55,men,GER,1981-1985,15235.0,4.23
12730,5901,"Czarnecki, Dawid",30,0 days 04:13:57,men,POL,1991-1995,15237.0,4.23
9130,5902,"Schmidt, Dirk",60,0 days 04:13:57,men,GER,1961-1965,15237.0,4.23
9053,5903,"Bohmbach, Carsten",50,0 days 04:13:59,men,GER,1971-1975,15239.0,4.23
3464,5904,"Sørensen, Allan Bo",50,0 days 04:13:59,men,DEN,1971-1975,15239.0,4.23
8198,5905,"Thyssen, Ronny",45,0 days 04:13:59,men,BEL,1976-1980,15239.0,4.23
5575,5906,"Nohr, Sebastian",35,0 days 04:14:00,men,GER,1986-1990,15240.0,4.23
15681,5907,"Finkbeiner, Fabian",35,0 days 04:14:00,men,GER,1986-1990,15240.0,4.23
7529,5908,"Kqiku, Naser",55,0 days 04:14:00,men,GER,1966-1970,15240.0,4.23
6071,5909,"Vietz, Christian",35,0 days 04:14:01,men,GER,1986-1990,15241.0,4.23
9102,5910,"Kaseletzky, Patrick",35,0 days 04:14:02,men,GER,1986-1990,15242.0,4.23
12007,5911,"Fridrich, Christian",24,0 days 04:14:03,men,AUT,1996-2007,15243.0,4.23
15817,5912,"Krüger, Sjard Ole",35,0 days 04:14:05,men,GER,1986-1990,15245.0,4.23
13368,5913,"Fries, Bruno",55,0 days 04:14:07,men,SUI,1966-1970,15247.0,4.24
6485,5914,"Winter, Normen",40,0 days 04:14:08,men,GER,1981-1985,15248.0,4.24
9747,5915,"Pristed, Jan",60,0 days 04:14:09,men,DEN,1961-1965,15249.0,4.24
12830,5916,"Gabriel, Michael",40,0 days 04:14:09,men,AUT,1981-1985,15249.0,4.24
2559,5917,"Djuren, Tido",35,0 days 04:14:10,men,GER,1986-1990,15250.0,4.24
9547,5918,"Sanders, Dieter",45,0 days 04:14:11,men,GER,1976-1980,15251.0,4.24
11066,5919,"Jördens, Lasse",24,0 days 04:14:12,men,GER,1996-2007,15252.0,4.24
9396,5920,"Lattmann, Johannes",24,0 days 04:14:13,men,GER,1996-2007,15253.0,4.24
14548,5921,"Lehmann, Jörn",40,0 days 04:14:14,men,GER,1981-1985,15254.0,4.24
15211,5922,"Bickel, Mario",45,0 days 04:14:15,men,GER,1976-1980,15255.0,4.24
10175,5923,"Couturier, Frank",55,0 days 04:14:15,men,GER,1966-1970,15255.0,4.24
7442,5924,"Jakubowski, Pawel",50,0 days 04:14:15,men,POL,1971-1975,15255.0,4.24
14579,5925,"Pfeufer, Frank",50,0 days 04:14:16,men,GER,1971-1975,15256.0,4.24
9731,5926,"Assmann, Georg",55,0 days 04:14:16,men,GER,1966-1970,15256.0,4.24
13431,5927,"Prof. Morr, Hendrik",30,0 days 04:14:17,men,GER,1991-1995,15257.0,4.24
12723,5928,"Bock, Thomas",40,0 days 04:14:17,men,GER,1981-1985,15257.0,4.24
6725,5929,"Schmidt, Florian",35,0 days 04:14:17,men,GER,1986-1990,15257.0,4.24
5004,5930,"Geifes, Rolf",55,0 days 04:14:18,men,GER,1966-1970,15258.0,4.24
10670,5931,"Bruhn, Justus",24,0 days 04:14:19,men,GER,1996-2007,15259.0,4.24
13475,5932,"Prof. Dr. Peitsch, Niklas",24,0 days 04:14:20,men,GER,1996-2007,15260.0,4.24
15491,5933,"Schlief, Felix",24,0 days 04:14:21,men,GER,1996-2007,15261.0,4.24
12414,5934,"Schier, Patrick",35,0 days 04:14:22,men,GER,1986-1990,15262.0,4.24
9565,5935,"Reiß, Henrik",24,0 days 04:14:23,men,GER,1996-2007,15263.0,4.24
13460,5936,"Felsenstein, Tobias",30,0 days 04:14:23,men,GER,1991-1995,15263.0,4.24
9504,5937,"Lazda, Jacob",24,0 days 04:14:24,men,CAN,1996-2007,15264.0,4.24
14689,5938,"Armbrust, Stephan",50,0 days 04:14:25,men,GER,1971-1975,15265.0,4.24
8507,5939,"Hilm, Felix",24,0 days 04:14:26,men,GER,1996-2007,15266.0,4.24
12372,5940,"Schmidt, Jonathan",30,0 days 04:14:26,men,GER,1991-1995,15266.0,4.24
8773,5941,"Van Der Laan, Hindrik",40,0 days 04:14:28,men,NED,1981-1985,15268.0,4.24
9678,5942,"Schäfer, Marc",50,0 days 04:14:28,men,GER,1971-1975,15268.0,4.24
7777,5943,"Westerwelle, Felix",24,0 days 04:14:28,men,GER,1996-2007,15268.0,4.24
9171,5944,"Klasing, Jürgen",55,0 days 04:14:29,men,GER,1966-1970,15269.0,4.24
10926,5945,"Stahl, Simon",24,0 days 04:14:29,men,GER,1996-2007,15269.0,4.24
11579,5946,"Sperling, Nick Calvin",24,0 days 04:14:29,men,GER,1996-2007,15269.0,4.24
8382,5947,"Dr. Fiedler, Falko",35,0 days 04:14:31,men,GER,1986-1990,15271.0,4.24
8152,5948,"Ackermann, Thomas",55,0 days 04:14:32,men,GER,1966-1970,15272.0,4.24
15354,5949,"Dr. Hamann, Jan-Robert",55,0 days 04:14:32,men,GER,1966-1970,15272.0,4.24
8208,5950,"Bauer, Tilman",24,0 days 04:14:33,men,GER,1996-2007,15273.0,4.24
9346,5951,"Reuting, Dennis",50,0 days 04:14:33,men,GER,1971-1975,15273.0,4.24
9726,5952,"Reif, Maximilian",30,0 days 04:14:34,men,GER,1991-1995,15274.0,4.24
7164,5953,"Blischke, Robin",30,0 days 04:14:35,men,GER,1991-1995,15275.0,4.24
8823,5954,"Dr. Zecher, Tim",35,0 days 04:14:39,men,GER,1986-1990,15279.0,4.24
14209,5955,"Vornholt, Fabian",30,0 days 04:14:39,men,GER,1991-1995,15279.0,4.24
9591,5956,"Hjetting, Sven",50,0 days 04:14:39,men,GER,1971-1975,15279.0,4.24
10179,5957,"Settgast, Markus Wildt",24,0 days 04:14:40,men,DEN,1996-2007,15280.0,4.24
10180,5958,"Settgast, Thomas Wildt",24,0 days 04:14:40,men,DEN,1996-2007,15280.0,4.24
14195,5959,"Rieger, Tim",35,0 days 04:14:41,men,GER,1986-1990,15281.0,4.24
9571,5960,"Schleth, Marc",35,0 days 04:14:41,men,GER,1986-1990,15281.0,4.24
8013,5961,"Brinkmann, Eric",24,0 days 04:14:42,men,GER,1996-2007,15282.0,4.24
8060,5962,"Hentschel, Gerrit",45,0 days 04:14:43,men,GER,1976-1980,15283.0,4.25
13239,5963,"Jacobs, Markus",50,0 days 04:14:46,men,GER,1971-1975,15286.0,4.25
9181,5964,"Hubeny, Jan",24,0 days 04:14:46,men,GER,1996-2007,15286.0,4.25
10819,5965,"Stark, Konstantin",35,0 days 04:14:47,men,GER,1986-1990,15287.0,4.25
14429,5966,"Kracht, Robin",24,0 days 04:14:49,men,GER,1996-2007,15289.0,4.25
10055,5967,"Binhold, Bjarne",24,0 days 04:14:50,men,GER,1996-2007,15290.0,4.25
12534,5968,"Hueck, Justus",24,0 days 04:14:50,men,GER,1996-2007,15290.0,4.25
3860,5969,"Dr. Janin, Yann",50,0 days 04:14:53,men,SUI,1971-1975,15293.0,4.25
6529,5970,"Voigt, Rene",30,0 days 04:14:54,men,GER,1991-1995,15294.0,4.25
13449,5971,"Czorek, Patrick",40,0 days 04:14:57,men,GER,1981-1985,15297.0,4.25
9399,5972,"O’Donnell, Ronan",45,0 days 04:14:59,men,IRL,1976-1980,15299.0,4.25
9428,5973,"Korf, Moritz",24,0 days 04:14:59,men,GER,1996-2007,15299.0,4.25
14793,5974,"Horst, Markus",30,0 days 04:15:00,men,GER,1991-1995,15300.0,4.25
12788,5975,"Bulda, Frederik",24,0 days 04:15:00,men,GER,1996-2007,15300.0,4.25
2812,5976,"Bröcker, Christopher",30,0 days 04:15:01,men,GER,1991-1995,15301.0,4.25
12678,5977,"Bregendahl, Harly",60,0 days 04:15:01,men,DEN,1961-1965,15301.0,4.25
3747,5978,"Meyer, Hauke",30,0 days 04:15:01,men,GER,1991-1995,15301.0,4.25
9142,5979,"Rachner, Moritz",30,0 days 04:15:02,men,GER,1991-1995,15302.0,4.25
8427,5980,"Zwick, Sebastian",40,0 days 04:15:04,men,GER,1981-1985,15304.0,4.25
13251,5981,"Wrana, Simon",35,0 days 04:15:04,men,GER,1986-1990,15304.0,4.25
15821,5982,"Pröschold, Tim",40,0 days 04:15:05,men,GER,1981-1985,15305.0,4.25
11165,5983,"Schwarz, Sebastian",45,0 days 04:15:05,men,GER,1976-1980,15305.0,4.25
7820,5984,"Rodrigues E Ferreira Coelho, Joao Miguel",40,0 days 04:15:06,men,POR,1981-1985,15306.0,4.25
13900,5985,"Prof. Dr. Strobach, Tilo",45,0 days 04:15:08,men,GER,1976-1980,15308.0,4.25
8798,5986,"Sender, Johannes",35,0 days 04:15:09,men,GER,1986-1990,15309.0,4.25
15461,5987,"Kindsvater, Eduard",24,0 days 04:15:10,men,GER,1996-2007,15310.0,4.25
6900,5988,"Schottenhaml, Andreas",50,0 days 04:15:10,men,GER,1971-1975,15310.0,4.25
5165,5989,"Münster, Thomas",60,0 days 04:15:10,men,GER,1961-1965,15310.0,4.25
9719,5990,"Till, Siegfried",60,0 days 04:15:10,men,GER,1961-1965,15310.0,4.25
4418,5991,"Druett, Mark",50,0 days 04:15:11,men,GBR,1971-1975,15311.0,4.25
14197,5992,"Flügge, Sebastian",50,0 days 04:15:11,men,GER,1971-1975,15311.0,4.25
13133,5993,"Schmid, Patrick",45,0 days 04:15:11,men,SUI,1976-1980,15311.0,4.25
14800,5994,"Bosch, Patrice",30,0 days 04:15:13,men,GER,1991-1995,15313.0,4.25
8703,5995,"Riekers, Sven",50,0 days 04:15:15,men,GER,1971-1975,15315.0,4.25
12685,5996,"Schattling, Lukas",30,0 days 04:15:15,men,GER,1991-1995,15315.0,4.25
12477,5997,"Poulsen, Jan",55,0 days 04:15:16,men,DEN,1966-1970,15316.0,4.25
10842,5998,"Hofmann-Oertel, Hendrik",55,0 days 04:15:16,men,GER,1966-1970,15316.0,4.25
13373,5999,"Teubener, Kai",50,0 days 04:15:17,men,GER,1971-1975,15317.0,4.25
12456,6000,"Beihl, Dominik",35,0 days 04:15:18,men,GER,1986-1990,15318.0,4.26
15206,6001,"Hoppe, Beon",24,0 days 04:15:18,men,GER,1996-2007,15318.0,4.26
9013,6002,"Vetter, Andre",40,0 days 04:15:18,men,GER,1981-1985,15318.0,4.26
10751,6003,"Stadager, Daniel",24,0 days 04:15:18,men,DEN,1996-2007,15318.0,4.26
9870,6004,"Mecklenburg, Tim",35,0 days 04:15:19,men,GER,1986-1990,15319.0,4.26
14130,6005,"Fischer, Maximilian",24,0 days 04:15:20,men,GER,1996-2007,15320.0,4.26
13713,6006,"Root, Erik",24,0 days 04:15:20,men,GER,1996-2007,15320.0,4.26
12794,6007,"Troelsen, Niels-Kristian",24,0 days 04:15:21,men,DEN,1996-2007,15321.0,4.26
13908,6008,"Gils, Mario",55,0 days 04:15:22,men,GER,1966-1970,15322.0,4.26
12876,6009,"Fahrenkamp, Stephan",30,0 days 04:15:22,men,GER,1991-1995,15322.0,4.26
10069,6010,"Rapior, Markus",55,0 days 04:15:23,men,GER,1966-1970,15323.0,4.26
9779,6011,"Weinhold, Julian",24,0 days 04:15:25,men,GER,1996-2007,15325.0,4.26
9756,6012,"Behrens, Hans-Christian",60,0 days 04:15:26,men,GER,1961-1965,15326.0,4.26
14389,6013,"Koch, Paul",30,0 days 04:15:27,men,GER,1991-1995,15327.0,4.26
4818,6014,"Uwannah, Donatus Michael",30,0 days 04:15:27,men,GER,1991-1995,15327.0,4.26
12373,6015,"Bihlmaier, Benjamin",45,0 days 04:15:27,men,GER,1976-1980,15327.0,4.26
14066,6016,"Gutknecht, Luca",24,0 days 04:15:28,men,GER,1996-2007,15328.0,4.26
6448,6017,"Schönbauer, Uli",50,0 days 04:15:28,men,GER,1971-1975,15328.0,4.26
12564,6018,"Rusthoven, Andreas",40,0 days 04:15:30,men,NED,1981-1985,15330.0,4.26
5059,6019,"Ogan, Anton",55,0 days 04:15:31,men,GER,1966-1970,15331.0,4.26
6498,6020,"Heemskerk, Henk",55,0 days 04:15:31,men,NED,1966-1970,15331.0,4.26
13026,6021,"Riemenschneider, Albert",60,0 days 04:15:32,men,GER,1961-1965,15332.0,4.26
7916,6022,"Roos, Hans",50,0 days 04:15:33,men,NED,1971-1975,15333.0,4.26
7139,6023,"Meyer, Timo",45,0 days 04:15:35,men,GER,1976-1980,15335.0,4.26
10773,6024,"Sokollek, Michael",45,0 days 04:15:37,men,GER,1976-1980,15337.0,4.26
13799,6025,"Dr. Thiessen, Oliver",50,0 days 04:15:38,men,GER,1971-1975,15338.0,4.26
5815,6026,"Spille, Benno",24,0 days 04:15:38,men,GER,1996-2007,15338.0,4.26
1991,6027,"Alexander, Gernot",55,0 days 04:15:40,men,GER,1966-1970,15340.0,4.26
10708,6027,"Kanthak, Marcel",35,0 days 04:15:40,men,GER,1986-1990,15340.0,4.26
13715,6029,"Sanders, Uwe",35,0 days 04:15:40,men,GER,1986-1990,15340.0,4.26
5496,6030,"Stahlbuhk, Malte",30,0 days 04:15:40,men,GER,1991-1995,15340.0,4.26
11054,6031,"Heusinger, Ivo",30,0 days 04:15:40,men,GER,1991-1995,15340.0,4.26
11196,6032,"Dwenger, Danny",45,0 days 04:15:42,men,GER,1976-1980,15342.0,4.26
11814,6033,"Mekow, Jelle",24,0 days 04:15:42,men,GER,1996-2007,15342.0,4.26
15059,6034,"Schouwink, Niklas",24,0 days 04:15:47,men,GER,1996-2007,15347.0,4.26
14090,6035,"Koch, Robert",35,0 days 04:15:47,men,GER,1986-1990,15347.0,4.26
11518,6036,"Wittig, Simon",24,0 days 04:15:49,men,GER,1996-2007,15349.0,4.26
10836,6037,"Hansen, Anders Berggren",45,0 days 04:15:50,men,DEN,1976-1980,15350.0,4.26
2017,6038,"Ulltjärn, Alexander",50,0 days 04:15:50,men,SWE,1971-1975,15350.0,4.26
13850,6039,"Draudt, Lucas",30,0 days 04:15:50,men,GER,1991-1995,15350.0,4.26
14808,6040,"Draudt, Christoph",55,0 days 04:15:51,men,GER,1966-1970,15351.0,4.26
13570,6041,"Gathemann, Daniel",35,0 days 04:15:51,men,GER,1986-1990,15351.0,4.26
13831,6042,"Burfeind, Ralf",65,0 days 04:15:53,men,GER,1956-1960,15353.0,4.26
8511,6043,"Balkenhol, Julius",24,0 days 04:15:55,men,GER,1996-2007,15355.0,4.27
5378,6044,"Pille, Felix",24,0 days 04:15:55,men,GER,1996-2007,15355.0,4.27
14772,6045,"Boubaris, Philipp",35,0 days 04:15:57,men,GER,1986-1990,15357.0,4.27
13348,6046,"Gorecki, Adam",55,0 days 04:15:57,men,GER,1966-1970,15357.0,4.27
14752,6047,"Burkhardt, Markus",45,0 days 04:15:57,men,GER,1976-1980,15357.0,4.27
4724,6048,"Zinnecker, Jörg",30,0 days 04:15:57,men,GER,1991-1995,15357.0,4.27
9914,6049,"Vangsted, Mike",55,0 days 04:15:58,men,DEN,1966-1970,15358.0,4.27
11906,6050,"Sunderbrink, Marian",24,0 days 04:16:00,men,GER,1996-2007,15360.0,4.27
10680,6051,"Bezold, Matthias",60,0 days 04:16:00,men,GER,1961-1965,15360.0,4.27
7538,6052,"Schröder, Jan",24,0 days 04:16:01,men,GER,1996-2007,15361.0,4.27
13415,6053,"Brüggemann, Karl",24,0 days 04:16:02,men,GER,1996-2007,15362.0,4.27
8247,6054,"Thomas, Jens",55,0 days 04:16:02,men,GER,1966-1970,15362.0,4.27
8521,6055,"Ricciardi, Lorenzo",24,0 days 04:16:02,men,GER,1996-2007,15362.0,4.27
10214,6056,"Lohde, Leevi Alexander",24,0 days 04:16:02,men,GER,1996-2007,15362.0,4.27
10058,6057,"Jegl, Chris",40,0 days 04:16:03,men,GER,1981-1985,15363.0,4.27
9165,6058,"Menzhausen, Michael",65,0 days 04:16:03,men,GER,1956-1960,15363.0,4.27
10122,6059,"Bruns, Stephan",55,0 days 04:16:03,men,GER,1966-1970,15363.0,4.27
12909,6060,"Huynh, Eric",30,0 days 04:16:05,men,GER,1991-1995,15365.0,4.27
10533,6061,"Kochan, Heiko",55,0 days 04:16:05,men,GER,1966-1970,15365.0,4.27
10123,6062,"Ebeler, Lars",24,0 days 04:16:07,men,GER,1996-2007,15367.0,4.27
8362,6063,"Dr. Bozyakali, Can",50,0 days 04:16:07,men,GER,1971-1975,15367.0,4.27
9721,6064,"Quante, Stefan",40,0 days 04:16:08,men,GER,1981-1985,15368.0,4.27
10370,6065,"Reese, Timo",24,0 days 04:16:08,men,GER,1996-2007,15368.0,4.27
8670,6066,"Rampe, Timothy",50,0 days 04:16:11,men,USA,1971-1975,15371.0,4.27
7756,6067,"Ursin, Riedi",35,0 days 04:16:11,men,SUI,1986-1990,15371.0,4.27
11077,6068,"Dwenger, Merlin",24,0 days 04:16:12,men,GER,1996-2007,15372.0,4.27
13369,6069,"Loiseau, Robin",24,0 days 04:16:12,men,BEL,1996-2007,15372.0,4.27
10712,6070,"Dwenger, Niklas",35,0 days 04:16:12,men,GER,1986-1990,15372.0,4.27
15786,6071,"Kuckelt, Thomas",55,0 days 04:16:13,men,GER,1966-1970,15373.0,4.27
12262,6072,"Wienecke, Jan",35,0 days 04:16:14,men,GER,1986-1990,15374.0,4.27
13107,6073,"Baudisch, Sven",35,0 days 04:16:14,men,GER,1986-1990,15374.0,4.27
7747,6074,"Dr. Damen, Ruben",24,0 days 04:16:14,men,NED,1996-2007,15374.0,4.27
10022,6075,"Eckmann, Niklas",24,0 days 04:16:16,men,GER,1996-2007,15376.0,4.27
14367,6076,"Apelt, Dennis",24,0 days 04:16:17,men,GER,1996-2007,15377.0,4.27
5093,6077,"Merta, Stefan",55,0 days 04:16:17,men,GER,1966-1970,15377.0,4.27
9446,6078,"Swekis, Victor",24,0 days 04:16:18,men,GER,1996-2007,15378.0,4.27
10153,6079,"Nölker, Hannes",30,0 days 04:16:18,men,GER,1991-1995,15378.0,4.27
9858,6080,"Fraats, Dennis",30,0 days 04:16:18,men,GER,1991-1995,15378.0,4.27
14864,6081,"Schaefflein, Timo",24,0 days 04:16:18,men,GER,1996-2007,15378.0,4.27
12548,6082,"Fuchs, Dustin",30,0 days 04:16:18,men,GER,1991-1995,15378.0,4.27
13846,6083,"Bockfeld, Marco",40,0 days 04:16:18,men,GER,1981-1985,15378.0,4.27
5041,6084,"Juretzko, Lukas",45,0 days 04:16:20,men,GER,1976-1980,15380.0,4.27
15020,6085,"Jung, Christian",35,0 days 04:16:21,men,GER,1986-1990,15381.0,4.27
15449,6086,"Gaydos, Timon",30,0 days 04:16:21,men,GER,1991-1995,15381.0,4.27
8592,6087,"Gerlach, Stephan",50,0 days 04:16:22,men,GER,1971-1975,15382.0,4.27
15190,6088,"Gerdes, Dominik",24,0 days 04:16:22,men,GER,1996-2007,15382.0,4.27
15234,6089,"Oberbichler, Fabian",40,0 days 04:16:23,men,ITA,1981-1985,15383.0,4.27
9688,6090,"Grah Von Der Wense, Friedemann",24,0 days 04:16:24,men,GER,1996-2007,15384.0,4.27
8708,6091,"Schröder, Karsten",45,0 days 04:16:25,men,GER,1976-1980,15385.0,4.27
8910,6092,"Jürgens, Felix",35,0 days 04:16:25,men,GER,1986-1990,15385.0,4.27
12799,6093,"Bal, Lukas",30,0 days 04:16:25,men,GER,1991-1995,15385.0,4.27
10249,6094,"Wende, Jan",24,0 days 04:16:26,men,GER,1996-2007,15386.0,4.27
15857,6095,"Fath, Bernd",35,0 days 04:16:26,men,GER,1986-1990,15386.0,4.27
8337,6096,"Köhler, Paul",24,0 days 04:16:27,men,GER,1996-2007,15387.0,4.27
11132,6097,"Stahn, Andreas",65,0 days 04:16:27,men,GER,1956-1960,15387.0,4.27
14084,6098,"Weirauch, Ralf",60,0 days 04:16:27,men,GER,1961-1965,15387.0,4.27
13823,6099,"Jahn, Christopher",30,0 days 04:16:28,men,GER,1991-1995,15388.0,4.27
13248,6100,"Chen, Chris",45,0 days 04:16:28,men,SWE,1976-1980,15388.0,4.27
10892,6101,"Bachmann, Frank",45,0 days 04:16:28,men,GER,1976-1980,15388.0,4.27
7912,6102,"Klein, Erik",45,0 days 04:16:28,men,GER,1976-1980,15388.0,4.27
